track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
1418,256000,0,Fred Cole,2008-11-26 02:55:48,2008-01-01 00:00:00,222,6,Rock,[12],[12],<p>originally appeared on a Tombstone Records 7'' in 2007</p>,858,en,Attribution-NonCommercial-ShareAlike 3.0 International,516,,3,,[],Caroline,0.3178238407,0.233986662,0.7677567826,0.7010457871,0.0941010756,0.0425654815,156.429,0.4515663858
1419,256000,0,Fred Cole,2008-11-26 02:55:52,2008-01-01 00:00:00,203,9,Rock,[12],[12],<p>originally appeared on a Tombstone Records 7'' in 2007</p>,1046,en,Attribution-NonCommercial-ShareAlike 3.0 International,657,,4,,[],In My Brain,0.7382880912,0.2559039779,0.7467168365,0.9400622649,0.1191324035,0.0340151893,147.15,0.4703801001
1420,256000,0,Fred Cole,2008-11-26 02:55:57,2008-01-01 00:00:00,138,6,Rock,[12],[12],,575,en,Attribution-NonCommercial-ShareAlike 3.0 International,274,,6,,[],Shades,0.8380121561,0.3507209436,0.4606622779,0.9250791391,0.2386414772,0.0321385357,129.268,0.4382043005
1421,256000,0,Fred Cole,2008-11-26 02:56:02,2008-01-01 00:00:00,201,4,Rock,[12],[12],,618,en,Attribution-NonCommercial-ShareAlike 3.0 International,249,,9,,[],The Wait,0.5727633872,0.2970563229,0.4988128206,0.7478752524,0.1066682245,0.0372109465,148.346,0.4918338125
1422,192000,0,Plastic Crimewave,2008-11-26 02:56:07,2008-11-26 00:00:00,217,2,Rock,[12],[12],,894,en,Attribution-NonCommercial-ShareAlike 3.0 International,268,,1,,[],No Vision,0.054785955,0.1553081545,0.1234282033,0.9417387615,0.1804240789,0.0513782554,106.359,0.0374010383
1423,256000,0,Plastic Crimewave,2008-11-26 02:56:11,2002-11-26 00:00:00,400,1,Rock,[12],[12],,450,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,394,,1,,[],Supreme Husk,0.9946990267,0.2416836068,0.7987940876,0.9728700043,0.1134826708,0.0463233437,138.145,0.0622277084
1424,192000,0,Plastic Crimewave,2008-11-26 02:56:15,2008-11-26 00:00:00,437,6,Rock,[12],[12],,823,en,Attribution-NonCommercial-ShareAlike 3.0 International,428,,2,,[],Caged Firetheme,0.0212803928,0.1575790255,0.1731389959,0.9113301593,0.308765326,0.0929131901,129.487,0.0872435706
1425,256000,0,Plastic Crimewave,2008-11-26 02:56:19,2008-11-26 00:00:00,249,0,Rock,[12],[12],,684,en,Attribution-NonCommercial-ShareAlike 3.0 International,158,,3,,[],The Decadent Streak,0.3170803481,0.4008048289,0.7850895704,0.9818448969,0.3172575153,0.0275463503,142.445,0.4402477003
1426,128000,0,Plastic Crimewave,2008-11-26 02:56:26,2008-11-26 00:00:00,214,0,Rock,[12],[12],<p>Live performance of a new song from 2008</p>,934,en,Attribution-NonCommercial-ShareAlike 3.0 International,207,,1,,[],Blistering Black,0.9888339642,0.2371389994,0.353948576,0.9729688732,0.1108738374,0.0420152727,138.21,0.4091757849
1450,192000,0,Ponytail,2008-11-26 02:59:02,2006-01-01 00:00:00,64,4,Rock,[12],[12],,2191,en,Attribution-Noncommercial-Share Alike 3.0 United States,1679,,2,,[],Burning Saddles,0.9180934256,0.3207596616,0.9939634776,0.9294336652,0.0454336198,0.0446187811,100.308,0.4193591844
1474,160000,0,,2008-11-26 03:00:27,2004-01-01 00:00:00,190,1,Rock,[66],"[66, 12]",,6805,en,Attribution-Noncommercial-Share Alike 3.0 United States,505,,14,,[],Little Crimes,0.9474226066,0.3554365275,0.151303427,0.0022793555,0.1033727859,0.0297473889,130.473,0.0837889868
1475,160000,0,,2008-11-26 03:00:29,2004-01-01 00:00:00,286,0,Rock,[66],"[66, 12]",,1211,en,Attribution-Noncommercial-Share Alike 3.0 United States,420,,5,,[],Pulling Yarns,0.6856245238,0.3659759516,0.3955695017,0.0189516305,0.1183014207,0.0369458813,125.709,0.1316392908
1518,320000,0,Mason/Rourke,2008-11-26 03:02:28,2008-11-26 00:00:00,145,0,Rock,[58],"[58, 12]",,682,en,Attribution-Noncommercial-Share Alike 3.0 United States,196,,1,,[],I Don't Care,0.4244108134,0.3878426448,0.9947512924,0.9668238961,0.0961864181,0.0644309908,155.141,0.1236820699
1519,320000,0,Mason/Rourke,2008-11-26 03:02:31,2008-11-26 00:00:00,147,1,Rock,[58],"[58, 12]",,369,en,Attribution-Noncommercial-Share Alike 3.0 United States,64,,2,,[],Watch Out,0.2322957906,0.6960679759,0.8238167444,0.9594584794,0.1084824894,0.0416735047,100.309,0.9215036106
1520,320000,0,Mason/Rourke,2008-11-26 03:02:34,2008-11-26 00:00:00,254,0,Rock,[58],"[58, 12]",,492,en,Attribution-Noncommercial-Share Alike 3.0 United States,56,,3,,[],Sold,0.1154061608,0.3950934354,0.8855580946,0.9669617372,0.2835075729,0.0357113745,59.965,0.5126935054
1521,160000,0,,2008-11-26 03:02:38,,232,0,Rock,[58],"[58, 12]",,543,en,Attribution-Noncommercial-Share Alike 3.0 United States,141,,0,,[],Get the Chainsaw,0.9866586757,0.3026093875,0.9932937049,0.9693654796,0.1092334083,0.119938529,88.695,0.1735955166
1522,320000,0,,2008-11-26 03:02:41,,333,0,Rock,[58],"[58, 12]",,459,en,Attribution,190,,0,,[],Getting Older,0.9957964501,0.111969732,0.8861469951,0.9728700043,0.2650915616,0.0948443871,93.898,0.0275726446
1523,160000,0,,2008-11-26 03:02:46,2008-11-26 00:00:00,126,0,Rock,[58],"[58, 12]",,405,en,Attribution-Noncommercial-Share Alike 3.0 United States,54,,0,,[],Michael,0.9069271875,0.0890623942,0.954526363,0.9706898172,0.104266707,0.0667244828,163.667,0.0356156213
1524,160000,0,,2008-11-26 03:02:48,,198,0,Rock,[58],"[58, 12]",,406,en,Attribution-Noncommercial-Share Alike 3.0 United States,64,,0,,[],Not Consumers,0.9888739175,0.1806472238,0.9879667868,0.9653374133,0.5885432482,0.0737420241,155.764,0.0233206525
1525,161347,0,,2008-11-26 03:02:50,,218,0,Rock,[58],"[58, 12]",,444,en,Attribution-Noncommercial-Share Alike 3.0 United States,43,,0,,[],Scovil,0.7451946052,0.1542355861,0.7967313525,0.9344852765,0.1049729689,0.0534728033,167.644,0.6894356133
1526,320000,0,Romak & the Space Pirates,2008-11-26 03:02:52,2008-01-01 00:00:00,145,0,Rock,[12],[12],,537,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,483,,2,,[],Alpha-Generic,0.0017966854,0.6128296368,0.8450475116,0.7794282001,0.0946133199,0.0317100863,130.986,0.7381386169
1527,320000,0,Romak & the Space Pirates,2008-11-26 03:02:55,2008-01-01 00:00:00,154,0,Rock,[12],[12],,273,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,237,,12,,[],Dissection of the Squid,0.0042743795,0.6685709387,0.8537270735,0.0209235139,0.0854670785,0.0406373033,125.995,0.7340299396
1528,320000,0,Romak & the Space Pirates,2008-11-26 03:02:58,2008-01-01 00:00:00,145,0,Rock,[12],[12],,545,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,470,,9,,[],Driving,0.0222348351,0.6631412051,0.9105935778,0.2741014227,0.203707356,0.1331202936,114.965,0.7501052901
1529,320000,0,Romak & the Space Pirates,2008-11-26 03:03:00,2008-01-01 00:00:00,144,0,Rock,[12],[12],,256,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,199,,10,,[],Grain of Salt,0.0022942183,0.617421803,0.8450897941,0.5561118451,0.2714444913,0.0443959817,129.97,0.5279519437
1530,320000,0,Romak & the Space Pirates,2008-11-26 03:03:04,2008-01-01 00:00:00,305,0,Rock,[12],[12],,272,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,208,,3,,[],Graphite Will Grovel,0.0310938972,0.4957911213,0.9388003689,0.2902900162,0.0596921662,0.0416902842,89.992,0.8665627367
1531,320000,0,Romak & the Space Pirates,2008-11-26 03:03:08,2008-01-01 00:00:00,206,0,Rock,[12],[12],,393,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,320,,1,,[],I Invented You!,0.0202712776,0.5608033216,0.9210877186,0.1082962203,0.859750391,0.0550421727,132.492,0.8050228845
1532,320000,0,Romak & the Space Pirates,2008-11-26 03:03:13,2008-01-01 00:00:00,253,0,Rock,[12],[12],,271,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,217,,5,,[],I can't find a place to park (featuring Alexis Arquette),0.0078326669,0.5846731076,0.8087048009,0.0646748015,0.1217313762,0.0467346461,129.986,0.8375831912
1533,320000,0,Romak & the Space Pirates,2008-11-26 03:03:17,2008-01-01 00:00:00,159,0,Rock,[12],[12],,281,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,229,,4,,[],"No, Not Ever",0.4720032241,0.6820839667,0.952500805,0.183440792,0.0998015305,0.0643450524,129.985,0.925273004
1534,320000,0,Romak & the Space Pirates,2008-11-26 03:03:21,2008-01-01 00:00:00,296,0,Rock,[12],[12],,932,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,486,,7,,[],Retirement Song,0.0142132061,0.4919850093,0.8888560275,0.0065390053,0.3787030455,0.0306405607,102.537,0.265962761
1536,320000,0,Romak & the Space Pirates,2008-11-26 03:03:29,2008-01-01 00:00:00,58,0,Rock,[12],[12],,557,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,488,,11,,[],social climber,0.2466316887,0.9189668009,0.3687051689,0.8198874581,0.0966640932,0.1033766541,107.413,0.9643167747
1590,256000,0,,2008-11-26 02:57:50,2008-11-26 00:00:00,133,0,Rock,[12],[12],,529,en,Attribution-Noncommercial-Share Alike 3.0 United States,189,,1,,[],Nates Face,0.0004512028,0.2665196866,0.9895364245,0.7849127505,0.0498429566,0.129862592,162.773,0.1693834817
1591,256000,0,,2008-11-26 02:57:52,2008-11-26 00:00:00,134,0,Rock,[12],[12],,266,en,Attribution-Noncommercial-Share Alike 3.0 United States,32,,1,,[],SSG Live,0.4242134924,0.2399575812,0.880767879,0.5577525574,0.1574788763,0.1232059667,163.328,0.3150927082
1592,256000,0,,2008-11-26 02:57:56,2008-11-26 00:00:00,134,0,Rock,[12],[12],,431,en,Attribution-Noncommercial-Share Alike 3.0 United States,215,,1,,[],Smokers Tooth Polish,0.9340778572,0.3257896554,0.8818798513,0.9320635366,0.0977577268,0.0373755646,153.728,0.3331047992
1593,256000,0,,2008-11-26 02:57:58,2008-11-26 00:00:00,143,0,Rock,[12],[12],,675,en,Attribution-Noncommercial-Share Alike 3.0 United States,263,,2,,[],Cold,0.4599696407,0.4632681441,0.8696742088,0.8063642365,0.1095013538,0.0426751125,145.983,0.4567097049
1594,256000,0,,2008-11-26 02:58:00,2008-11-26 00:00:00,122,0,Rock,[12],[12],,189,en,Attribution-Noncommercial-Share Alike 3.0 United States,27,,2,,[],SSG Live,0.4033186065,0.2408530699,0.9139142403,0.9752046654,0.1306362047,0.0735643357,162.973,0.2569260166
1595,256000,0,,2008-11-26 02:58:02,2008-11-26 00:00:00,229,0,Rock,[12],[12],,363,en,Attribution-Noncommercial-Share Alike 3.0 United States,88,,2,,[],Sold It all,0.0018899062,0.4242604812,0.7056070008,0.8075038059,0.0800779484,0.0668692951,137.366,0.6135770388
1596,256000,0,,2008-11-26 02:58:05,2008-11-26 00:00:00,128,0,Rock,[12],[12],,504,en,Attribution-Noncommercial-Share Alike 3.0 United States,133,,3,,[],Figure It Out,0.3865700175,0.3294773233,0.9321666396,0.8246606638,0.0772540877,0.0394731307,153.756,0.6280202571
1597,256000,0,,2008-11-26 02:58:07,2008-11-26 00:00:00,142,0,Rock,[12],[12],,430,en,Attribution-Noncommercial-Share Alike 3.0 United States,121,,3,,[],Pissed Kirstofferson,0.0001669566,0.21195381,0.9826611954,0.8106674682,0.0793473238,0.0518001064,141.596,0.3016886147
1598,256000,0,,2008-11-26 02:58:09,2008-11-26 00:00:00,54,0,Rock,[12],[12],,2675,en,Attribution-Noncommercial-Share Alike 3.0 United States,196,,3,,[],SSG Live,0.5565410473,0.227358983,0.6411206551,0.000176681,0.1637896507,0.0690802738,150.791,0.2176679305
1599,256000,0,,2008-11-26 02:58:10,2008-11-26 00:00:00,215,0,Rock,[12],[12],,421,en,Attribution-Noncommercial-Share Alike 3.0 United States,127,,4,,[],Hamburgini,1.26439e-05,0.4334203913,0.9949679915,0.8674105215,0.1275069623,0.0616766555,146.139,0.1102641763
1600,256000,0,,2008-11-26 02:58:13,2008-11-26 00:00:00,153,0,Rock,[12],[12],,885,en,Attribution-Noncommercial-Share Alike 3.0 United States,12,,4,,[],SSG Live,0.1065939602,0.2517660398,0.9442184809,0.9321760439,0.2228693132,0.0768863177,158.788,0.1447929942
1601,256000,0,,2008-11-26 02:58:15,2008-11-26 00:00:00,138,0,Rock,[12],[12],,445,en,Attribution-Noncommercial-Share Alike 3.0 United States,68,,4,,[],When Buddy Comes Back,0.3312358454,0.4965926543,0.4018992466,0.8143726849,0.1120902253,0.2604856492,116.428,0.1778519294
1602,256000,0,,2008-11-26 02:58:17,2008-11-26 00:00:00,127,0,Rock,[12],[12],,191,en,Attribution-Noncommercial-Share Alike 3.0 United States,23,,5,,[],SSG Live,0.063716279,0.1505998574,0.9412013564,0.900817801,0.0941450462,0.1855423831,152.66,0.2860101611
1603,256000,0,,2008-11-26 02:58:19,2008-11-26 00:00:00,98,0,Rock,[12],[12],,394,en,Attribution-Noncommercial-Share Alike 3.0 United States,47,,5,,[],Staff On The Back,6.41779e-05,0.2872792675,0.9761506837,0.9015359983,0.0782614808,0.0550594199,101.591,0.179901965
1604,256000,0,,2008-11-26 02:58:21,2008-11-26 00:00:00,111,0,Rock,[12],[12],,727,en,Attribution-Noncommercial-Share Alike 3.0 United States,117,,5,,[],Why Dont You Trust Me,0.273229652,0.5434478506,0.9442047464,0.7351172213,0.1001399915,0.0494048568,155.048,0.6857226214
1605,256000,0,,2008-11-26 02:58:23,2008-11-26 00:00:00,196,0,Rock,[12],[12],,646,en,Attribution-Noncommercial-Share Alike 3.0 United States,116,,6,,[],Five Years,0.0015810789,0.3655397665,0.9846794362,0.9207589002,0.102933705,0.0715232338,157.101,0.036076151
1606,256000,0,,2008-11-26 02:58:25,2008-11-26 00:00:00,76,0,Rock,[12],[12],,247,en,Attribution-Noncommercial-Share Alike 3.0 United States,46,,6,,[],SSG Live,0.35575904,0.5042499207,0.7378214016,0.7498271912,0.6718664556,0.0384025922,131.499,0.968140981
1607,256000,0,,2008-11-26 02:58:27,2008-11-26 00:00:00,73,0,Rock,[12],[12],,1072,en,Attribution-Noncommercial-Share Alike 3.0 United States,449,,6,,[],Waltz Walk Win,0.4749950799,0.5053565106,0.9573853505,0.9228893891,0.0853856243,0.0406879722,148.395,0.8257457276
1608,256000,0,,2008-11-26 02:58:29,2008-11-26 00:00:00,121,0,Rock,[12],[12],,344,en,Attribution-Noncommercial-Share Alike 3.0 United States,83,,7,,[],One Jack One Jerry,0.2796468672,0.4701656072,0.9419761007,0.8948319319,0.0981907326,0.0358364353,153.887,0.5911861438
1609,256000,0,,2008-11-26 02:58:31,2008-11-26 00:00:00,194,0,Rock,[12],[12],,228,en,Attribution-Noncommercial-Share Alike 3.0 United States,24,,7,,[],SSG Live,0.2144031559,0.1610999639,0.8295963625,0.9570957202,0.5742267969,0.0687924074,159.482,0.1043872001
1610,256000,0,,2008-11-26 02:58:34,2008-11-26 00:00:00,159,0,Rock,[12],[12],,455,en,Attribution-Noncommercial-Share Alike 3.0 United States,208,,7,,[],St Patrick,0.0017979627,0.1968540096,0.9476159917,0.9329512326,0.0709805739,0.0505130602,173.643,0.3414948472
1611,192000,0,,2008-11-26 02:58:36,2008-11-26 00:00:00,61,0,Rock,[12],[12],,1119,en,Attribution-Noncommercial-Share Alike 3.0 United States,450,,7,,[],Warm Smile,0.0182622618,0.2231925625,0.9387747838,0.9200368651,0.0669476547,0.034492107,169.133,0.6794324597
1612,256000,0,,2008-11-26 02:58:39,2008-11-26 00:00:00,204,1,Rock,[12],[12],,454,en,Attribution-Noncommercial-Share Alike 3.0 United States,87,,8,,[],2am Wetspot,0.8410068681,0.5235324355,0.545235527,0.7280169796,0.1222777116,0.0602833323,123.765,0.7883271133
1613,256000,0,,2008-11-26 02:58:41,2008-11-26 00:00:00,141,0,Rock,[12],[12],,220,en,Attribution-Noncommercial-Share Alike 3.0 United States,15,,8,,[],SSG Live,0.3548970278,0.1304493906,0.8996993788,0.9088137101,0.5383428216,0.0927559414,159.448,0.1632370871
1614,256000,0,,2008-11-26 02:58:43,2008-11-26 00:00:00,226,0,Rock,[12],[12],,479,en,Attribution-Noncommercial-Share Alike 3.0 United States,71,,8,,[],Sun Up,2.58553e-05,0.3768418432,0.929437862,0.8664069551,0.1055897037,0.051408745,93.531,0.0398752758
1615,256000,0,,2008-11-26 02:58:47,2008-11-26 00:00:00,84,0,Rock,[12],[12],,774,en,Attribution-Noncommercial-Share Alike 3.0 United States,123,,9,,[],Chesthair,0.0128953628,0.5499209008,0.8315718232,0.9552463916,0.0774366789,0.037078619,130.195,0.9783991039
1616,256000,0,,2008-11-26 02:58:49,2008-11-26 00:00:00,169,0,Rock,[12],[12],,970,en,Attribution-Noncommercial-Share Alike 3.0 United States,217,,9,,[],Emergency Room,0.3901083143,0.499807835,0.6986216461,0.9305780713,0.1268873803,0.0575387877,140.004,0.4469083001
1617,256000,0,,2008-11-26 02:58:51,2008-11-26 00:00:00,148,0,Rock,[12],[12],,469,en,Attribution-Noncommercial-Share Alike 3.0 United States,115,,10,,[],I Remember You,0.0053880272,0.5107440826,0.7033897495,0.7979578074,0.3950888787,0.0449959755,159.169,0.8940829777
1618,256000,0,,2008-11-26 02:58:53,2008-11-26 00:00:00,46,0,Rock,[12],[12],,968,en,Attribution-Noncommercial-Share Alike 3.0 United States,429,,10,,[],Warmer Smile,0.0099239875,0.1839071525,0.9811780426,0.8743305984,0.1102821663,0.0593286325,178.795,0.2135514901
1619,256000,0,,2008-11-26 02:58:54,2008-11-26 00:00:00,163,0,Rock,[12],[12],,509,en,Attribution-Noncommercial-Share Alike 3.0 United States,35,,11,,[],Curtains Down,0.0104445423,0.4448958613,0.710791482,0.4070712921,0.110765245,0.0355288435,139.585,0.4536776965
1641,128000,0,,2008-11-26 02:59:51,2008-11-26 00:00:00,215,1,Rock,[25],"[25, 12]",,811,en,Attribution-Noncommercial-Share Alike 3.0 United States,166,,1,,[],Ripe Off The Vine,0.4004015084,0.0971950301,0.8654957615,0.8971718263,0.5459812877,0.0696633229,90.093,0.1320383208
1690,320000,0,,2008-11-26 03:02:29,2008-01-01 00:00:00,214,0,Rock,[12],[12],,1324,en,Attribution-Noncommercial-Share Alike 3.0 United States,510,,0,,[],The Revealed and Given Way (edit),0.8071530823,0.2827793568,0.7706154671,0.7597590301,0.2702718476,0.3517161263,203.949,0.1630150279
1694,160000,0,,2008-11-26 03:02:41,,1046,0,Rock,[12],[12],,585,en,Attribution-Noncommercial-Share Alike 3.0 United States,297,,1,,[],Orpheus In the Underworld,0.8843026333,0.2620409057,0.3029594488,0.8789834375,0.0996488144,0.0398449626,83.171,0.0397520416
1695,160000,0,,2008-11-26 03:02:48,,308,0,Rock,[12],[12],,299,en,Attribution-Noncommercial-Share Alike 3.0 United States,65,,2,,[],Ecclesiastes 5-3,0.9465022824,0.4118373554,0.5106190638,0.7533448276,0.1627234508,0.1265246747,104.861,0.2177962331
1696,160000,0,,2008-11-26 03:02:51,,349,0,Rock,[12],[12],,411,en,Attribution-Noncommercial-Share Alike 3.0 United States,157,,3,,[],Kay Llamawan Runa Kani,0.9551035856,0.2148421244,0.8081076121,0.9569533196,0.0969521449,0.0951590209,147.269,0.0367354659
1697,160000,0,,2008-11-26 03:02:54,,427,0,Rock,[12],[12],,706,en,Attribution-Noncommercial-Share Alike 3.0 United States,191,,4,,[],Out of Sky,0.9604684371,0.3425337491,0.5157465909,0.9353257871,0.3503535756,0.1014364216,63.716,0.0611552623
1706,128000,0,Strapping Fieldhands,2008-11-26 03:03:41,1994-11-26 00:00:00,175,13,Rock,[12],[12],,3180,en,Attribution-Noncommercial-Share Alike 3.0 United States,2308,,1,Siltbreeze,[],In the Pineys,0.9950898383,0.4072063405,0.9771725654,0.9654103695,0.2760053303,0.080300215,119.074,0.487058741
1707,256000,0,Strapping Fieldhands,2008-11-26 03:03:43,2008-11-26 00:00:00,185,2,Rock,[12],[12],,850,en,Attribution-Noncommercial-Share Alike 3.0 United States,123,,2,,[],Slingshot Sounds,0.3503782672,0.3033201108,0.9160785276,0.92384634,0.1060314863,0.039097682,109.298,0.9081493546
1708,256000,0,Strapping Fieldhands,2008-11-26 03:03:47,,231,1,Rock,[12],[12],,1093,en,Attribution-Noncommercial-Share Alike 3.0 United States,272,,2,,[],Song Of Mourning Dove,0.0451158078,0.1737238622,0.8079379742,0.922008176,0.1008281795,0.0452750366,111.013,0.4907273096
1709,192000,0,Strapping Fieldhands,2008-11-26 03:03:49,,87,3,Rock,[12],[12],,1503,en,Attribution-Noncommercial-Share Alike 3.0 United States,878,,5,,[],Mysterious Girl,0.9871888709,0.4452252288,0.3897997317,0.9069248103,0.1116654024,0.0339563629,114.762,0.8098371269
1710,256000,0,,2008-11-26 03:03:52,,284,0,Rock,[12],[12],,492,en,Attribution-Noncommercial-Share Alike 3.0 United States,213,,1,,[],They Broke the House,0.2617881338,0.3019400395,0.885689478,0.9686232361,0.1103770864,0.1025702382,105.544,0.2646747222
1711,256000,0,,2008-11-26 03:03:55,,41,0,Rock,[12],[12],,708,en,Attribution-Noncommercial-Share Alike 3.0 United States,155,,2,,[],In Tongues,0.6734316943,0.404531053,0.984472919,0.9717606319,0.052890283,0.0993511343,108.178,0.0571310409
1712,256000,0,,2008-11-26 03:03:56,,44,0,Rock,[12],[12],,832,en,Attribution-Noncommercial-Share Alike 3.0 United States,305,,3,,[],Fruits of God,0.2651167726,0.5558670843,0.3786787664,0.9556686303,0.0971839027,0.1021280257,132.821,0.3524104741
1713,256000,0,,2008-11-26 03:03:58,,49,0,Rock,[12],[12],,1093,en,Attribution-Noncommercial-Share Alike 3.0 United States,263,,4,,[],Puppy Kontrol,0.0665358671,0.4534407072,0.6231853327,0.894040806,0.0673481104,0.0743539641,87.433,0.1515682121
1714,256000,0,,2008-11-26 03:03:59,,130,0,Rock,[12],[12],,656,en,Attribution-Noncommercial-Share Alike 3.0 United States,205,,5,,[],I Got Medicine,0.9266166296,0.264521454,0.8725259757,0.9513248751,0.11729975,0.1292366772,163.67,0.0383551514
1715,256000,0,,2008-11-26 03:04:01,,111,0,Rock,[12],[12],,745,en,Attribution-Noncommercial-Share Alike 3.0 United States,262,,6,,[],"Hell Yeah, Fuck Em",0.8679748635,0.446322011,0.3799895655,0.7780285338,0.1022665289,0.2161496655,60.539,0.1484027729
1718,256000,0,,2008-11-26 03:04:06,,42,0,Rock,[12],[12],,816,en,Attribution-Noncommercial-Share Alike 3.0 United States,264,,9,,[],Tender Sunburnt Eyes,0.1605170219,0.3671590357,0.335461571,0.9635812051,0.112090036,0.4795285644,182.691,0.1139283012
1719,256000,0,,2008-11-26 03:04:07,,187,0,Rock,[12],[12],,511,en,Attribution-Noncommercial-Share Alike 3.0 United States,131,,10,,[],Lactose Blackhole,0.0458793158,0.2745942584,0.761971798,0.9448473794,0.1024143982,0.0910375918,126.871,0.3688794244
1720,192000,0,,2008-11-26 03:04:09,2008-01-01 00:00:00,269,15,Rock,[58],"[58, 12]",,4746,en,Attribution-Noncommercial-Share Alike 3.0 United States,3282,,2,,[],Harken Sunshine,0.5402475271,0.1986868226,0.4246546932,0.7161799731,0.1308577472,0.0491453575,174.342,0.0979531726
1727,96000,0,,2008-11-26 03:04:39,2006-01-01 00:00:00,147,1,Rock,[12],[12],,372,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,325,,3,,[],Strong Arms,0.678173911,0.2049586218,0.5719771447,0.9525522238,0.4819093587,0.0701212749,139.141,0.2608936151
1740,256000,0,,2008-11-26 03:05:09,,222,0,Rock,[12],[12],,679,en,Attribution-Noncommercial-Share Alike 3.0 United States,271,,1,,[],Change My Oil,0.5466774887,0.2328483016,0.8750140129,0.9718121492,0.117104466,0.0598976382,152.243,0.5329179451
1741,256000,0,,2008-11-26 03:05:14,,253,2,Rock,[12],[12],,636,en,Attribution-Noncommercial-Share Alike 3.0 United States,318,,2,,[],Band Meeting,0.1308481212,0.4117593598,0.9013811977,0.9536309309,0.1780343269,0.0454785996,156.203,0.5442521455
1742,256000,0,,2008-11-26 03:05:18,,374,1,Rock,[12],[12],,873,en,Attribution-Noncommercial-Share Alike 3.0 United States,428,,3,,[],Laid Back,0.0141005158,0.2630484023,0.7155785192,0.9320173155,0.0879889893,0.0415838537,119.803,0.196731579
1743,256000,0,,2008-11-26 03:05:25,,206,1,Rock,[12],[12],,611,en,Attribution-Noncommercial-Share Alike 3.0 United States,284,,5,,[],Thurston Moore Sed,0.8567394519,0.2498107717,0.8335263035,0.9728700043,0.6103111,0.0383348079,164.828,0.7635792562
1744,256000,0,,2008-11-26 03:05:33,2005-02-26 00:00:00,284,0,Rock,[12],[12],,772,en,Attribution-NonCommercial-ShareAlike 3.0 International,168,,1,,[],Evolution,0.5871708573,0.3938928638,0.4864749646,0.7248880355,0.1259288894,0.0531735363,111.039,0.0337314206
1745,256000,0,,2008-11-26 03:05:36,2005-02-26 00:00:00,78,0,Rock,[12],[12],,629,en,Attribution-NonCommercial-ShareAlike 3.0 International,73,,2,,[],CottonBlessMe,0.9773804543,0.5074694586,0.7021158968,0.9607928522,0.1375834763,0.09463754,118.938,0.3247939423
1746,256000,0,,2008-11-26 03:05:37,2005-02-26 00:00:00,295,0,Rock,[12],[12],,759,en,Attribution-NonCommercial-ShareAlike 3.0 International,79,,3,,[],Blades,0.9064422291,0.3756904153,0.3554741988,0.9170972973,0.1115653977,0.037222128,119.454,0.039260104
1747,256000,0,,2008-11-26 03:05:41,2005-02-26 00:00:00,129,0,Rock,[12],[12],,724,en,Attribution-NonCommercial-ShareAlike 3.0 International,173,,4,,[],Cheerz,0.7560355537,0.6153177599,0.3894671459,0.4708815805,0.1497454414,0.0327103742,98.747,0.4197026013
1748,256000,0,,2008-11-26 03:05:43,2005-02-26 00:00:00,95,0,Rock,[12],[12],,714,en,Attribution-NonCommercial-ShareAlike 3.0 International,86,,5,,[],Gravity Rules,0.5838220345,0.6162719497,0.9716817809,0.9705262745,0.0956376902,0.0431232889,119.965,0.6879173721
1749,256000,0,,2008-11-26 03:05:44,2005-02-26 00:00:00,49,1,Rock,[12],[12],,796,en,Attribution-NonCommercial-ShareAlike 3.0 International,197,,6,,[],The Barn,0.3261909895,0.1016102389,0.0341906879,0.9566424314,0.1076182579,0.0430326523,163.584,0.0325860638
1750,256000,0,,2008-11-26 03:05:46,2005-02-26 00:00:00,154,0,Rock,[12],[12],,704,en,Attribution-NonCommercial-ShareAlike 3.0 International,49,,7,,[],Even When The Sun Comes Down,0.8023310851,0.4038324977,0.6394539289,0.0050840651,0.0984828487,0.0304307408,116.052,0.2340743884
1752,256000,0,,2008-11-26 03:05:50,2005-02-26 00:00:00,126,0,Rock,[12],[12],,878,en,Attribution-NonCommercial-ShareAlike 3.0 International,58,,9,,[],Square Roots,0.9137204318,0.1543450308,0.1349649922,0.9430497732,0.1166466613,0.0353634948,82.19,0.0368191134
1753,256000,0,,2008-11-26 03:05:53,2005-02-26 00:00:00,259,0,Rock,[12],[12],,676,en,Attribution-NonCommercial-ShareAlike 3.0 International,107,,10,,[],TanksAreStrong,0.550326793,0.3315937064,0.7875269967,0.9597342881,0.0953589096,0.0510868306,91.986,0.5619553428
