track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
11763,192000,0,,2009-04-30 15:03:28,,104,3,[21],[21],,6055,en,Attribution-NonCommercial 3.0 International,3114,,29,,[],"Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}",0.2990053418,0.7492140863,0.4491186785,0.8819347385,0.1615285512,0.0744406336,93.054,0.3497487783
14733,256000,0,,2009-06-09 10:06:43,,201,3,[12],[12],,9001,en,Attribution-Noncommercial-Share Alike 3.0 United States,7625,,13,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Mania,0.7276457459,0.2997518414,0.7021224145,0.5292046116,0.9238058993,0.0324447553,132.103,0.5569079995
1531,320000,0,Romak & the Space Pirates,2008-11-26 03:03:08,2008-01-01 00:00:00,206,0,[12],[12],,393,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,320,,1,,[],I Invented You!,0.0202712776,0.5608033216,0.9210877186,0.1082962203,0.859750391,0.0550421727,132.492,0.8050228845
15306,256000,0,,2009-06-22 10:51:25,2009-06-18 00:00:00,196,0,[25],"[25, 12]",,286,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,156,,10,,[],Keeping Me From Killing You,0.5510977126,0.5034937014,0.8389338198,0.875919543,0.1300022518,0.0464077865,158.626,0.9050382225
44194,320000,0,,2011-02-23 18:11:39,,282,3,[31],"[12, 31]",,1475,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1114,,1,,[],The Ladder,0.0006346912,0.3673935853,0.9786771941,0.6837756663,0.0653232418,0.0935317289,170.221,0.0812945118
124710,192000,0,,2015-09-08 20:57:51,,244,0,[21],[21],,240,,Attribution-NoDerivatives 4.0 International,156,,4,,[],Everybody Has A Series,0.0177461372,0.6931904958,0.9207388812,3.6517e-06,0.1235485671,0.2168195279,90.33,0.47473981
10954,320000,0,,2009-04-17 04:34:58,,381,1,[21],[21],,516,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,434,,12,,[],End of the Day (feat. Jay Slim),0.8759575396,0.6293931574,0.4013130748,0.841226673,0.0937114304,0.1311503372,177.841,0.3824716739
8198,160000,0,,2009-03-23 15:49:57,,54,0,[25],"[25, 12]",,2235,en,Attribution-Noncommercial-Share Alike 3.0 United States,115,,0,,[],masterbation,0.4837178257,0.2369952979,0.8168883882,0.9416279113,0.1254539079,0.0678216878,115.91,0.1280235839
85703,256000,0,,2013-06-13 14:51:55,,43,0,"[25, 109]","[25, 12, 109]",,628,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,452,,2,,[],You Call This Life,0.0082754396,0.3275506515,0.9913114086,3.80243e-05,0.4712278896,0.2192583424,104.793,0.4674365946
68710,256000,0,,2012-08-08 17:13:49,,124,1,"[25, 66, 111]","[25, 66, 12, 111]",,948,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,707,,3,,[],Drip-Dry,0.0002618916,0.1992869343,0.8755998009,0.0006719619,0.1046519873,0.049019219,178.75,0.5422925718
14419,256000,0,,2009-06-04 08:59:52,,257,0,"[12, 25]","[25, 12]",,77,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,44,,4,,[],Unknown Title,0.135476996,0.5111874414,0.618854311,0.7514270116,0.1433558152,0.043389613,159.987,0.7127684058
33718,64000,0,,2010-08-05 15:22:51,,155,1,[21],[21],,885,es,Attribution-NonCommercial-ShareAlike 3.0 International,194,,19,,[],Maestro T (base original de Master P \'Da last Don\'),0.2043235842,0.699232768,0.6266825938,0.0031636092,0.0482263535,0.1540726501,164.376,0.9605431681
15858,320000,0,,2009-07-01 08:39:30,,126,4,[21],[21],,1577,en,Attribution-Noncommercial-Share Alike 3.0 United States,550,,1,,[],Just Fly {prod. 6th Sense},0.4390479868,0.4471694886,0.8063213114,1.9625e-06,0.2409248669,0.2096607026,122.576,0.4673785963
33230,320000,0,,2010-07-26 21:27:58,,440,4,[26],"[26, 12]",,1196,,Attribution-NonCommercial-ShareAlike 3.0 International,643,,0,,[],Brick City Love Song,0.491084863,0.460545165,0.3628529364,0.8487835196,0.0961228054,0.0393753521,139.981,0.1150678393
334,256000,0,,2008-11-26 01:53:53,1981-01-01 00:00:00,275,0,[89],"[89, 12, 25]",,405,en,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,388,,0,Cherry Red Music (UK),[],Blahpunk,0.9452163221,0.214346058,0.6419754173,0.9660182998,0.1110564782,0.0497727984,149.17,0.1870659257
20715,256000,0,,2009-11-11 08:24:06,,159,0,[25],"[25, 12]",,81,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,42,,5,,[],Talk to Me,0.5087365604,0.447136253,0.9682256941,0.7874758856,0.2748548891,0.0364642382,93.367,0.2667181623
27853,160000,0,,2010-04-02 12:27:44,,314,1,[12],[12],,370,,Attribution-Noncommercial-No Derivative Works 3.0 United States,265,,2,,[],Fresh Air Traverse,0.9022522237,0.4356466683,0.8852968791,0.9506815669,0.196837865,0.030648689,125.212,0.7682265751
47830,192000,0,,2011-05-16 07:53:52,2011-05-16 00:00:00,623,1,"[26, 31, 90]","[90, 12, 45, 53, 26, 31]",,1847,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1574,,11,,[],Surface I,0.0854740242,0.4744145872,0.0093408372,0.9436970443,0.0773123012,0.1292855549,88.602,0.0332855814
29839,256000,0,,2010-05-11 12:31:32,2010-01-01 00:00:00,495,6,"[58, 113]","[113, 58, 26, 12]",,1841,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1475,,3,,[],Oceans of Sound,9.38884e-05,0.1183010279,0.5583357108,0.8854275697,0.118474502,0.0450780461,72.098,0.430296463
63469,256000,0,,2012-04-11 15:03:49,,388,2,"[31, 167]","[167, 12, 31]",,3159,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1712,,4,,[],Dead Years,1.5292e-06,0.1226852884,0.9053106129,0.8636993944,0.6366513064,0.0712989611,148.383,0.0580710802
28752,160000,0,,2010-04-27 11:55:21,,231,0,"[25, 71]","[25, 12, 71]",,402,,Attribution-NoDerivatives 3.0 International,250,,1,,[],The girl just faded,0.9957964501,0.5136061278,0.9902778655,0.9717653128,0.1278653582,0.0733093563,104.536,0.1572950704
5162,256000,0,,2009-01-21 08:09:52,2008-11-13 00:00:00,213,0,[12],[12],<p>http://creativecommons.org/licenses/by-nc-sa/3.0/</p>,630,en,Attribution-No Derivative Works 3.0 United States,510,,4,,[],American Dream,0.6942941333,0.4660823002,0.8656775588,0.3577011876,0.3845163011,0.0413868255,128.66,0.4028670418
6599,256000,0,,2009-02-20 10:30:44,,186,0,[66],"[66, 12]",,1045,en,Attribution-Noncommercial-Share Alike 3.0 United States,284,,6,,[],Bodegoba System,0.9748952733,0.3660846516,0.4608497869,0.9432531908,0.6193976985,0.06175849,166.491,0.9239865345
99250,227753,0,,2014-02-16 21:11:44,,227,1,[25],"[25, 12]",,2798,,Attribution-NonCommercial,2128,,0,,[],Start to relax,0.0022957192,0.6373704464,0.888614778,0.0016019588,0.089722455,0.0394455205,110.05,0.5763202171
24427,128000,0,,2010-01-25 17:33:53,,143,17,[21],[21],,29024,,Creative Commons Attribution,23404,,8,,['hip-hop'],Michael Vendette,0.0014981507,0.4850441736,0.5107370547,0.9298281893,0.1144415421,0.1023151415,146.001,0.8122904876
5270,256000,0,,2009-01-22 12:05:58,,331,2,[21],[21],,1706,en,Attribution-NonCommercial-ShareAlike 3.0 International,974,,1,,[],Spiritual Healing,0.8183444397,0.3154430328,0.5662405552,0.8845778868,0.1090615379,0.3244160205,81.645,0.1569934296
11417,256000,0,,2009-04-23 11:10:02,,120,1,[66],"[66, 12]",,1201,en,Attribution-Noncommercial-Share Alike 3.0 United States,301,,8,,[],Chicken Hearts,0.9941687831,0.4738780459,0.1207239635,0.9598231092,0.274398288,0.105074799,154.206,0.6182065931
310,256000,0,,2008-11-26 01:52:51,1981-01-01 00:00:00,146,0,[89],"[89, 12, 25]",,194,en,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,109,,5,,[],Going Down to Soho,0.8079393952,0.5854778619,0.4245642816,0.8904640175,0.110307525,0.0391659925,142.579,0.2051829532
3929,256000,0,,2008-12-04 20:33:50,2000-05-26 00:00:00,123,0,"[12, 66]","[66, 12]",,1550,en,Attribution-NonCommercial-ShareAlike 3.0 International,904,,4,,[],Sensual Pleasure,0.7208009669,0.5677616239,0.2654830218,0.8064705512,0.1169638748,0.1164226291,150.525,0.9043103947
82912,256000,0,,2013-04-18 17:19:35,,196,0,[66],"[66, 12]",,433,,Attribution-Noncommercial-No Derivative Works 3.0 United States,342,,12,,[],Better Than Cruel,0.0090738684,0.4861491104,0.6902160753,0.0627808305,0.1130951319,0.0308257817,111.729,0.7950841407
32453,256000,0,,2010-07-06 16:20:21,,343,3,[12],[12],,372,,Attribution-Noncommercial-No Derivative Works 3.0 United States,240,,3,,[],"I Know Where Madness Goes (includes ""Come Down Easy"" by Spacemen 3)",0.9087371013,0.5631948653,0.3931173249,0.9594573117,0.1115335768,0.0290355683,125.501,0.2910288036
1787,256000,0,,2008-11-26 03:07:31,2005-01-01 00:00:00,81,0,[12],[12],,872,en,Attribution-NonCommercial-ShareAlike 3.0 International,155,,2,,[],"I Am Air, You Are Hair",0.6615756514,0.6049858292,0.3059493342,0.0004757668,0.177045569,0.0420203945,110.021,0.5439201972
31999,320000,1,,2010-06-24 23:44:40,,269,70,[66],"[66, 12]",,50436,,Attribution-NonCommercial 3.0 International,13785,,4,,[],I Want a House,0.3850591745,0.7221327398,0.3915606022,0.9015276,0.1177707383,0.071020787,162.016,0.3476411083
4484,256000,0,,2008-12-04 21:17:01,2008-06-12 00:00:00,145,0,"[25, 109]","[25, 12, 109]",,1370,en,Attribution-NonCommercial-ShareAlike 3.0 International,245,,1,,[],Shot in the foot,0.1088276822,0.379387332,0.7175630552,0.7779072051,0.1557786142,0.0552131334,129.394,0.3940709819
11800,192000,0,,2009-04-30 15:22:42,,247,1,[21],[21],,1025,en,Attribution-Noncommercial-Share Alike 3.0 United States,258,,26,,[],Stakes Is High,0.6514475448,0.5834302435,0.6096148946,5.46e-08,0.7445384324,0.312336701,90.413,0.5618301432
36991,128000,0,,2010-10-06 15:16:00,,59,3,[21],[21],,8060,,Attribution-NonCommercial-ShareAlike 3.0 International,4823,,2,,[],August,0.3293970884,0.721017879,0.2494793261,0.9591760363,0.1097666793,0.0707648425,160.221,0.6032872785
20469,135726,0,,2009-11-04 02:47:17,,80,0,[21],[21],,2589,it,Attribution-Noncommercial-Share Alike 2.5 Italy,1231,,4,,[],La nascita del tragicomico HipHop dallo spirito degli speaker,0.9585091787,0.7174827665,0.7591585051,0.3285494623,0.111719131,0.4172831795,173.882,0.9347943807
49353,320000,0,,2011-06-21 11:04:59,,1321,0,[58],"[58, 12]",,208,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,135,,2,,[],The Wind Is His Bitch 2,0.94790864,0.0698062037,0.2881171935,0.9135963563,0.0955851798,0.0760237063,81.54,0.1052996839
27422,192000,0,,2010-03-17 17:11:54,,167,1,"[12, 25, 66]","[25, 66, 12]",,232,,Attribution-Noncommercial-No Derivative Works 3.0 United States,132,,3,,[],First Deification of the Rest of Your Life,0.3899204583,0.1905773161,0.7019802388,0.8967638515,0.1212239109,0.0471391396,160.584,0.0369262554
14336,256000,0,,2009-06-03 09:07:56,2009-05-13 00:00:00,227,1,[12],[12],,168,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,132,,3,,[],Crystal,0.1912736042,0.4412457664,0.8043603458,0.9115411239,0.2413092682,0.0310099587,140.33,0.6476170643
8279,192000,1,"Işık Sarıhan, Özüm İtez, Gökçe Başar",2009-03-25 06:35:01,2008-07-15 00:00:00,229,11,[58],"[58, 12]",,4935,tr,Attribution-NonCommercial-ShareAlike 3.0 International,1289,,1,,[],Hayalgücü Spor Kulübü,0.9900423244,0.3780242301,0.9680216857,0.9516316051,0.2971955697,0.0387606352,146.703,0.5333471203
4438,256000,0,,2008-12-04 21:12:17,2003-12-13 00:00:00,275,1,[89],"[89, 12, 25]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">This Brooklyn-based 4-piece sounds like no other band out there these days. They call to mind bands like Mission of Burma and Volcano Suns with a dash of Television and Crazy Horse. Their demo was one of my Best Faves of 2003 -- tune in and hear why!</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">Engineered by Diane Farris.</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;""><a href=""http://wfmu.org/playlists/shows/10215"" target=""_blank"">http://wfmu.org/playlists/shows/10215</a><br /></span></p>",645,en,Attribution-NonCommercial-ShareAlike 3.0 International,158,,8,,[],Megafauna,0.9524586182,0.3666485425,0.6789967798,0.6580933844,0.3781106436,0.081784889,145.017,0.7784471021
18086,320000,0,,2009-08-18 09:02:15,,245,1,[21],[21],,360,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,282,,0,,[],Lift The Audience JAE P,0.507211316,0.8040830288,0.4981320296,0.0191184119,0.0770214102,0.0781152534,95.092,0.9085720037
14382,128000,0,,2009-06-03 12:02:14,,137,1,[21],[21],,220,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,259,,1,,[],Creative Commerce,0.3759307924,0.6573729675,0.6248884852,0.6197108555,0.0826963189,0.202065703,185.718,0.8068989936
1945,256000,0,,2008-11-26 03:14:51,2008-11-26 00:00:00,107,0,[58],"[58, 12]",,1468,en,Attribution-Noncommercial-Share Alike 3.0 United States,344,,1,,[],Volume One,0.8351915405,0.0935367755,0.9652244377,0.8036764196,0.202670104,0.0663202976,189.352,0.1968898084
49094,256000,0,,2011-06-16 10:39:04,,207,0,[66],"[66, 12]",,573,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,329,,8,,[],Budim Zdarovi,0.912691564,0.3754208585,0.7142275954,0.8276325026,0.675570861,0.2920161396,71.658,0.4544265637
992,256000,0,Jason Willett,2008-11-26 02:27:57,2008-11-26 00:00:00,133,2,[12],[12],,1654,en,Attribution-NonCommercial-ShareAlike 3.0 International,917,,9,,['baltimore'],Beautiful Song w/ kick drum solo,0.2261013035,0.5806586344,0.8334278764,0.9403879859,0.0818228668,0.2546477296,47.002,0.5736834703
108293,320000,0,,2014-08-11 02:21:44,,253,0,[58],"[58, 12]",,1875,,Attribution-Noncommercial-Share Alike 3.0 United States,1093,,4,,[],I will Not Fall,0.4552457536,0.3565919872,0.5787885909,0.7736897496,0.1021531098,0.0486608898,110.025,0.2653679029
15271,256000,0,,2009-06-22 07:51:26,2009-05-21 00:00:00,173,6,[66],"[66, 12]",,837,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,719,,1,,[],Roses In The Park,0.3641739761,0.452268171,0.3680374371,0.7568441485,0.1424865338,0.0321162417,102.124,0.8180942383
1380,256000,0,,2008-11-26 02:53:30,2008-11-26 00:00:00,1333,0,[12],[12],,1298,en,Attribution-Noncommercial-Share Alike 3.0 United States,532,,2,,[],There Are So Many Fish In Heaven Part Two,0.968684667,0.2525021889,0.3527000103,0.9403487724,0.29531103,0.0402954153,103.951,0.0392188275
29603,192000,0,,2010-05-06 10:35:26,,172,0,[21],[21],,829,,Attribution-NonCommercial-ShareAlike 3.0 International,331,,2,,[],L'Hiver En Amour,0.0187621545,0.5404725978,0.7407816112,0.8788686776,0.4205172324,0.366504521,95.93,0.3137704355
28834,320000,0,,2010-04-28 19:13:35,,187,0,[12],[12],,111,,Attribution-Noncommercial-No Derivative Works 3.0 United States,60,,3,,[],The Price is Wrong,0.0039907591,0.494730906,0.4780864956,0.8989539218,0.1080415929,0.0405502615,161.275,0.4926256388
87303,256000,0,,2013-07-18 15:43:04,,217,0,[12],[12],,590,,Attribution-Noncommercial-No Derivative Works 3.0 United States,396,,13,,[],Wichita Lineman,0.3024114101,0.3358129782,0.4999051377,0.7938337235,0.1103275358,0.029896571,154.181,0.2796331716
42453,256000,0,,2011-01-19 16:46:42,,274,1,[58],"[58, 12]",,445,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,204,,0,,[],B2 Era De Oro,0.8126979445,0.4234845001,0.7260558239,0.8498715489,0.1197070519,0.050964924,120.923,0.4913420578
34373,320000,0,,2010-08-20 14:19:16,,297,3,[58],"[58, 12]",,503,,Attribution-Noncommercial-No Derivative Works 3.0 United States,408,,2,,[],Everything Is Alive- Riding The Riff,0.9874467497,0.2796652385,0.6637784126,0.9501906401,0.1077921832,0.0740224418,113.544,0.6318678292
17493,320000,1,,2009-07-29 04:28:17,,146,3,"[21, 100]","[100, 21]",,564,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,519,,6,,[],Si mon (Featuring Zack S. Byer),0.0432106735,0.3739784618,0.693002398,0.0009611219,0.6109739348,0.1149623334,159.224,0.3562802454
7499,256000,0,,2009-03-11 11:54:52,2008-03-14 00:00:00,179,0,[89],"[89, 12, 25]",,366,en,Attribution-Noncommercial-Share Alike 3.0 United States,113,,6,,[],Falst Sentiments,0.9505524891,0.3971011057,0.5694377008,0.7864727087,0.1094643033,0.0552303558,143.601,0.3286993964
19467,320000,0,,2009-10-09 07:29:08,2009-09-12 00:00:00,249,1,[58],"[58, 12]",,572,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,345,,7,,[],Vox,0.0082033382,0.1344068353,0.6614677917,0.5267834614,0.0992383676,0.0694679761,157.664,0.0360400249
324,256000,0,,2008-11-26 01:53:27,1982-11-26 00:00:00,120,0,[89],"[89, 12, 25]",,185,en,Attribution-Noncommercial-No Derivative Works 2.0 UK: England ,106,,12,,[],I just don't know,0.9672503126,0.5768811269,0.3434554245,0.9634766727,0.112806981,0.1054277397,111.988,0.4347772115
14334,256000,0,,2009-06-03 09:07:54,2009-05-13 00:00:00,222,1,[12],[12],,396,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,332,,1,,[],Man With Tuba and Wife,0.7087256235,0.6241073009,0.7916124223,0.8508929238,0.3515661327,0.0353904745,124.414,0.9575439008
18199,256000,0,,2009-08-24 14:28:40,,153,8,[58],"[58, 12]",,2485,en,Attribution-Noncommercial-Share Alike 3.0 New Zealand,958,,3,,"['ultra eczema', 'new zealand']",Wolfram,0.5893967531,0.3489451781,0.6351376666,0.9725377117,0.1091105382,0.03241369,101.232,0.5446733678
15232,256000,0,,2009-06-18 12:29:40,2009-06-16 00:00:00,194,1,[12],[12],,150,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,121,,6,,[],Unclean Ghost,0.8590102227,0.267595061,0.7744123993,0.9713383773,0.1203480768,0.0349276788,132.816,0.2485595467
14405,256000,0,,2009-06-04 08:18:22,2009-02-05 00:00:00,258,1,[66],"[66, 12]",,664,en,Attribution-Noncommercial-Share Alike 3.0 United States,286,,2,,[],After All,0.3535081903,0.7521286712,0.1795046691,0.0141639869,0.1103801701,0.0287304291,96.008,0.3843889755
1745,256000,0,,2008-11-26 03:05:36,2005-02-26 00:00:00,78,0,[12],[12],,629,en,Attribution-NonCommercial-ShareAlike 3.0 International,73,,2,,[],CottonBlessMe,0.9773804543,0.5074694586,0.7021158968,0.9607928522,0.1375834763,0.09463754,118.938,0.3247939423
2,256000,0,,2008-11-26 01:48:12,2008-11-26 00:00:00,168,2,[21],[21],,4656,en,Attribution-NonCommercial-ShareAlike 3.0 International,1293,,3,,[],Food,0.4166752327,0.6758939853,0.6344762684,0.0106280683,0.1776465712,0.1593100648,165.922,0.576660988
26034,128000,0,,2010-02-22 11:38:32,,277,1,[21],[21],,2013,,Attribution-Noncommercial-No Derivative Works 3.0 Germany,1308,,3,,[],Dro Please,0.0927695316,0.7171483409,0.3623438821,8.3689e-06,0.2355859468,0.4971482452,58.174,0.6077790972
4214,192000,0,,2008-12-04 20:56:06,2008-08-23 00:00:00,154,0,"[12, 66]","[66, 12]","<p>Melbourne, Australia's up-and-coming <a href=""http://www.myspace.com/skybombers"">Skybombers</a> stopped by Terre T.'s Cherry Blossom Clinic for a live set--looking like teens, playing like dynamos. They blasted through a set of six&nbsp; tunes that rocked, popped and powered those in the studio to stand up and cheer! Playing a set of tunes off both their releases: <a href=""http://www.skybombers.com/releases/home.do?catalogueNo=88697107862&amp;bc=1"">Sirens EP</a>, &amp; the <a href=""http://www.skybombers.com/releases/home.do?catalogueNo=88697305782&amp;bc=1"">Take Me To Town CD</a> produced by <a href=""http://www.rickparkerproductions.com/index_flash.html"">Rick Parker</a> (<a href=""http://www.blackrebelmotorcycleclub.com/"">Black Rebel Motorcycle Club</a>, <a href=""http://www.dandywarhols.com/"">Dandy Warhols</a>), Samuel, Ravi, Hugh and Scott put everything into their amazing set in the WFMU studios - so energized that I really wished I would have had the opportunity to see them play live in a club! (-by Diane Kamikaze)</p>
<p>Engineered by Diane Farris &amp; Stu Rutherford.</p>
<p>SKYBOMBERS lead singer: HUGH Gurney<br /> Guitar: SAM Bethune<br /> Bass: RAVI Sharma<br /> DRUMS: SCOTTIE McMurtrie</p>
<p><a href=""http://blog.wfmu.org/freeform/2008/08/skybombers-apac.html"" target=""_blank"">http://blog.wfmu.org/freeform/2008/08/skybombers-apac.html</a></p>
<p><a href=""http://wfmu.org/playlists/shows/28361"" target=""_blank"">http://wfmu.org/playlists/shows/28361</a></p>",1495,en,Attribution-NonCommercial-ShareAlike 3.0 International,601,,1,,[],"Time, Money, and Me",0.692352828,0.2992917199,0.7500682916,0.8232728474,0.1501575896,0.0279180429,102.872,0.4657589471
9202,320000,0,,2009-04-01 13:36:20,,83,0,[25],"[25, 12]",,120,es,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,78,,8,,[],Tal,0.6134260326,0.2547378653,0.8575303943,0.336278969,0.1380695047,0.0403127787,135.661,0.1877106124
47956,256000,0,,2011-05-20 16:32:33,,192,2,[12],[12],,518,,Attribution-Noncommercial-No Derivative Works 3.0 United States,401,,6,,[],Ghost Solo,0.906357792,0.3949462042,0.5235872389,0.9137836711,0.2977304741,0.033504785,159.408,0.5164863174
39767,320000,0,,2010-11-27 22:14:19,,55,0,"[25, 111]","[25, 12, 111]",,551,,Attribution-Noncommercial-No Derivative Works 3.0 United States,446,,8,,[],Make it Happen (in the Big Apple),0.0007884439,0.323956827,0.9042394626,0.8271035621,0.1037684113,0.1339660604,114.126,0.4509704956
32475,320000,0,,2010-07-06 19:26:16,,289,1,[21],[21],,220,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,104,,9,,[],Confidence,0.5464251639,0.4494687661,0.43066555,0.1041113276,0.0307908604,0.5400058432,90.904,0.7939401359
28060,160000,0,,2010-04-08 06:53:08,,153,0,[25],"[25, 12]",,467,,Attribution-Noncommercial-Share Alike 3.0 Germany,79,,4,,[],Amokdrang,0.6972011594,0.3231837887,0.929788889,0.9346533722,0.0978310281,0.0304347108,160.131,0.792080649
1179,256000,0,Mors Ontologica,2008-11-26 02:40:09,2008-11-26 00:00:00,341,1,[12],[12],,971,en,Attribution-Noncommercial-Share Alike 3.0 United States,423,,12,,[],Shoes,0.5672288023,0.3840829934,0.8483964664,0.8717181348,0.1549118273,0.089434224,132.028,0.3544311779
71362,214487,0,,2012-10-18 02:21:16,,241,7,"[12, 25]","[25, 12]",,3135,,Attribution-Noncommercial-Share Alike 3.0 United States,1854,,0,,[],Pirates Of The Coast,0.2677880884,0.4164117808,0.7107370219,0.0013409865,0.472824184,0.0520917018,99.639,0.4413414688
75234,215033,0,,2013-01-04 13:09:56,,324,1,"[12, 31, 45]","[12, 45, 31]",,1882,,Attribution-NonCommercial-ShareAlike 3.0 International,718,,6,,"['orchestral metal', 'metal']",The Hundredth Name,2.29192e-05,0.4946652603,0.8517866845,0.0115176457,0.1463632288,0.0504339558,100.971,0.4039891189
7777,160000,0,,2009-03-15 15:09:23,2006-01-01 00:00:00,279,0,"[31, 90]","[12, 45, 53, 90, 31]",,1834,en,Attribution-Noncommercial-Share Alike 3.0 United States,1277,,1,,[],Cut Off Your Hand,0.6476609223,0.2491421303,0.409525803,0.9312831948,0.4341619817,0.0502312923,90.26,0.0853097048
12531,320000,0,,2009-05-09 10:24:41,,184,2,[21],[21],,5717,en,Attribution-NonCommercial-ShareAlike 3.0 International,3026,,9,,[],Que Le Hip-Hop Renaisse,0.7454794841,0.6896168541,0.4658254269,7.841e-07,0.0907444382,0.4618330546,182.032,0.7026632975
3694,256000,0,,2008-12-04 20:08:28,2008-11-12 00:00:00,214,0,[12],[12],"<p><span>Unleashed upon the public in the summer of 2005, The Hank Four is a San Francisco five-piece rock combo trafficking in a mix of dual-guitar histrionics, panic-skiffle drum beats, primitive craw-stick melodics, and straw-boss vocal gymnastics. Includes former members of Icky Boyfriends, The Roofies, Resineators, and The Leather Uppers. Likely to appeal to fans of Thomas Jefferson Slave Apartments, Flipper, and Country Teasers. www.hankiv.com. The band is: Anthony Bedard (Vocal, guitar), Chris Portfolio (Bass), Andy Oglesby (Guitar), Scott Jones (Drums), Bob McDonald (Lead Vox). Songs today: Sorry 'Bout the Boat Race / Feeding Me Back / Get It Straight / I'm Quitting / Beaten, Threatened, Reviled and Hated / Drive the Whip / Symptomatic / My Anger / Garbage Star / (interview) / Celebrity Virgin</span> (http://www.wfmu.org/playlists/shows/29346)</p>",603,en,Attribution-Noncommercial-Share Alike 3.0 United States,237,,6,,[],Drive The Whip,0.7154805616,0.3198428987,0.7510369683,0.9232690002,0.1243091553,0.0523171892,131.24,0.4580783241
41209,256000,0,,2010-12-22 13:07:30,,233,2,[58],"[58, 12]",,601,,Attribution-Noncommercial-No Derivative Works 3.0 United States,402,,3,,[],Voices (Live at WFMU),0.8382492452,0.2530471248,0.4773116977,0.9563393112,0.1049143355,0.0356507695,85.669,0.3373791185
13793,256000,0,,2009-05-26 13:50:07,,142,0,[25],"[25, 12]",,69,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,29,,9,,[],Moon And The Moonies,0.6553140356,0.2931990941,0.6242127815,0.882787673,0.1107978485,0.0391310708,158.343,0.5831754498
677,256000,0,,2008-11-26 02:12:01,2008-11-26 00:00:00,198,0,[21],[21],,1071,en,Attribution-NonCommercial-ShareAlike 3.0 International,409,,5,,[],The_Tension,0.7102616331,0.4886594232,0.5377457365,0.00149556,0.2946415379,0.4316631395,109.543,0.4847342026
111902,160000,0,,2014-12-08 22:48:42,,219,1,"[66, 359]","[66, 12, 359]",,1446,,Attribution-Noncommercial-Share Alike 3.0 United States,1036,,1,,"['camden', 'dream pop', 'rew', 'milwaukee', 'decibully', 'death cab for cutie', 'shoegaze', 'eric osterman', 'braid', 'eric magill', 'reel time canvas', 'grand theft autumn', 'emo', 'ryan e weber', 'the promise ring', 'chris walla']",Mike Who Is Diary?,0.0112583422,0.3950877679,0.6867864435,0.6147628577,0.3590030236,0.042399557,168.355,0.9189422753
9996,320000,0,,2009-04-05 18:50:14,,173,0,"[12, 66]","[66, 12]",,1082,en,Attribution-Noncommercial-Share Alike 3.0 United States,351,,0,,[],Ginger Park,0.015037282,0.2196224581,0.9641658768,0.8416696874,0.1332125803,0.0496778467,200.758,0.5811309258
19642,192000,0,,2009-10-15 08:20:00,,336,3,"[12, 26]","[26, 12]",,1983,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,1265,,6,,[],I Remember Nothing More,0.5881804501,0.2936849621,0.2027391587,0.9465760404,0.101192479,0.0357941641,69.672,0.0720473631
